,a,period,core_mass,core_radius,fenv,mass,radius,age,t_eq,t_final,R_final,M_final,Lx0,Lx_final,fenv_final,frac_env_lost,t_ML_final_Gyr,Mdot_final,Mdot_final_M_earth_per_Gyr,Mdot_final_M_earth_per_yr,Mdot_init,Mdot_init_M_earth_per_Gyr,Mdot_init_M_earth_per_yr,beta_init,beta_final,mass_star,Lbol,Lx_age,flux,flux_EARTH,core_comp,track#
planet_1218,0.3841331210770021,86.95815196358433,12.89002306292463,1.9844619158242216,21.85502100124687,16.495011231790468,8.187097553185023,10.0,446.4974683765745,10010.0,4.250683121828273,16.480915460780967,1.9632229747690422e+30,5.5082578008936526e+26,21.788185288623392,0.00391007413872749,52981.03974182409,12835761.22850293,6.777693332095234e-05,6.777693332095233e-14,74895842751.58969,0.39547405485534093,3.9547405485534095e-10,1.2147721613688254,1.1036371044010163,1.0,0.9772372209558107,1.9632229747690422e+30,9014626.369383108,6.565641929630814,rock,4
planet_3557,0.08073940674628778,8.379459413730023,14.877875427486785,2.0657758277795333,9.790206625871344,16.492527996138413,4.916042956333241,10.0,973.9061341764437,10001.0,3.3807261802348068,16.10264587762691,1.9632229747690422e+30,5.5160943789665994e+26,7.606019901622661,0.24146502230946762,1247.5455220599074,185925095.45331803,0.0009817440954922603,9.817440954922604e-13,445008842359.096,2.349789318987234,2.349789318987234e-09,1.2657024406047652,1.1793191168434005,1.0,0.9772372209558107,1.9632229747690422e+30,204051660.3796024,148.61737828084662,rock,7
planet_2413,0.35030879222334066,75.72930802112937,13.263305007152859,2.000387933580807,21.32597977004233,16.858557587861043,7.941838984647676,10.0,467.5567804474694,10010.0,4.2126818284815375,16.835868114517382,1.9632229747690422e+30,5.5082578008936526e+26,21.219951849610545,0.006310953913338566,45782.68836491553,14778090.892231883,7.803305648827455e-05,7.803305648827455e-14,80384739935.59528,0.4244571912524099,4.2445719125240986e-10,1.2124990547335988,1.1050448049403674,1.0,0.9772372209558107,1.9632229747690422e+30,10839497.905947894,7.894754483574577,rock,5
planet_2180,0.2507235175657619,45.85444868571464,12.277910603582361,1.9576118488330858,16.23077588189672,14.656827412263205,6.432715367374072,10.0,552.6654840455154,10010.0,3.7749032719214455,14.634954809103332,1.9632229747690422e+30,5.5082578008936526e+26,16.10557898036574,0.009194353951368806,17786.511513886104,25096702.64165525,0.000132518633779356,1.32518633779356e-13,99878317646.98642,0.5273895295229198,5.273895295229198e-10,1.2304062984750688,1.127397955747922,1.0,0.9772372209558107,1.9632229747690422e+30,21160264.726005908,15.41170045594021,rock,4
planet_1208,0.13440820609637294,17.998508992708334,0.8769103375873015,0.9349732537300375,0.47910089391565525,0.8811318481483558,2.536508396755681,10.0,754.8262343778798,23.350000000000616,0.9349732537300375,0.8769103375873015,6.860952034869126e+29,1.4128859719032045e+29,0.0,1.0,0.0,3552057705.086015,0.0187560031652185,1.8756003165218498e-11,997132716938.423,5.2651803399086665,5.265180339908666e-09,3.1730769614594387,1.7202450122343633,1.0,0.9772372209558107,1.9632229747690422e+30,73630825.83614223,53.62769543783119,rock,2
planet_0357,0.3851958693666645,87.32069916768548,5.138810366337187,1.5339572623947715,8.29219130660395,5.603459988361096,4.684036050261898,10.0,445.88110381372655,10003.0,2.7453715535015046,5.5803051607328955,1.9632229747690422e+30,5.514351344712023e+26,7.9116604142438085,0.04983287735679911,6974.345497328045,11988417.103522766,6.330268475584565e-05,6.330268475584565e-14,50976751398.41456,0.26917358611944814,2.6917358611944814e-10,1.3604834176965488,1.1998320588612896,1.0,0.9772372209558107,1.9632229747690422e+30,8964952.61319429,6.529462937504946,rock,6
planet_4635,0.2218588943748544,38.168977185664886,4.616404760244228,1.488595907626966,5.057556543568724,4.862319308605827,3.7836751447557715,10.0,587.5183778240972,10003.0,2.3580588894023027,4.786270004700706,1.9632229747690422e+30,5.514351344712023e+26,3.549010905980008,0.3092509345697463,1073.8233064755123,29957903.525567297,0.0001581873325268076,1.581873325268076e-13,106172003989.8642,0.5606222106246052,5.606222106246052e-10,1.4352932870266504,1.2613800524640015,1.0,0.9772372209558107,1.9632229747690422e+30,27024492.828643396,19.68280613885171,rock,7
planet_3451,0.16998594139143777,25.598645362475704,1.4418670937382023,1.0746592936082542,1.0400307743211656,1.457020555907829,2.6269571642571465,10.0,671.2022070724353,39.90000000000019,1.0746592936082542,1.4418670937382023,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,13686000338.082882,0.07226646833262748,7.226646833262749e-11,478712791747.708,2.527756974329101,2.527756974329101e-09,2.1825849920038,1.4419212190807482,1.0,0.9772372209558107,1.9632229747690422e+30,46034690.90911906,33.52854399790172,rock,7
planet_3335,0.3885458089346479,88.46195522661259,7.074559727586578,1.6775967309431878,11.879951255119856,8.028320261225023,5.609004711677174,10.0,443.9548081369538,10010.0,3.178202483561229,8.020223797289054,1.9632229747690422e+30,5.5082578008936526e+26,11.790993538386337,0.008488990318232331,15079.418380967414,11876596.795183262,6.271223768789728e-05,6.271223768789727e-14,54958464719.57537,0.29019830864795687,2.901983086479569e-10,1.3000004830804,1.1596147200342117,1.0,0.9772372209558107,1.9632229747690422e+30,8811032.099378968,6.4173576834515424,rock,3
planet_1075,0.12511203735066417,16.1637750904973,6.2329932048929555,1.619148930176034,4.854364105019228,6.551002729933686,3.782729880867907,10.0,782.3666511503928,10005.0,2.641905191896492,6.498095272045203,1.9632229747690422e+30,5.5126092095422946e+26,4.079688832706356,0.16637067044361806,478.66863424996535,104886081.09308085,0.0005538321255739708,5.538321255739708e-13,253927635073.7052,1.3408193004182998,1.3408193004182998e-09,1.42300529770328,1.2859160688766098,1.0,0.9772372209558107,1.9632229747690422e+30,84979280.24754277,61.89313929172816,rock,3
