,a,period,core_mass,core_radius,fenv,mass,radius,age,t_eq,t_final,R_final,M_final,Lx0,Lx_final,fenv_final,frac_env_lost,t_ML_final_Gyr,Mdot_final,Mdot_final_M_earth_per_Gyr,Mdot_final_M_earth_per_yr,Mdot_init,Mdot_init_M_earth_per_Gyr,Mdot_init_M_earth_per_yr,beta_init,beta_final,mass_star,Lbol,Lx_age,flux,flux_EARTH,core_comp,track#
planet_0197,0.19923963731809557,30.747457344064248,3.8117429833364573,1.4108678753153292,3.749279399723999,3.960222800997427,3.5299717178118213,10.0,707.8014640433756,10000.300000000001,1.8688248529163356,3.834809416357225,3.2809838337477404e+30,9.219644949280481e+26,0.6015014180986095,0.8446493713143136,112.01194475228608,38999210.77399661,0.00020592833265933408,2.0592833265933407e-13,270508291973.76852,1.4283704831746225,1.4283704831746224e-09,1.6029060399447261,1.3070460408463496,1.1160946790597452,1.660190018474634,3.2809838337477404e+30,56926902.597939394,41.46169162267982,rock,7
planet_2959,0.15784571225458255,21.3990239165024,4.068822360678813,1.4368882008442774,3.446309409508946,4.214051618115491,3.5157427596180186,10.0,817.054020204147,10000.1,2.2218190117616965,4.136835756405273,3.728517634340986e+30,1.0477557080177589e+27,1.6440922417853197,0.5316825484967103,102.05085984898702,126216898.8645056,0.0006664656802216573,6.664656802216573e-13,488021880254.1534,2.576911945331454,2.576911945331454e-09,1.64888337614078,1.396884960186515,1.1457833201221104,1.8502446203309981,3.728517634340986e+30,101082229.63253878,73.6214345466415,rock,3
planet_1657,0.2655205258114185,57.09115611221434,9.337684134164832,1.8131707498109504,12.602458589308402,10.684149672226964,5.966173110369361,10.0,405.6063798772912,10010.0,3.3519235374759724,10.680630928778573,9.693532230724906e+28,1.5872834624271797e+26,12.573665390826491,0.0026133186100364696,36150.53608420808,7035318.771760767,3.714873802937577e-05,3.714873802937577e-14,6397829313.8949,0.03378258936788152,3.378258936788152e-11,1.21712858871238,1.1142790639484188,0.7661878979203859,0.3179624215503435,5.6573084876354035e+29,6138903.943597896,4.471160920318933,rock,1
planet_3982,0.09011698634171948,10.131456831028334,2.960598560875731,1.3144921621342742,1.58680004544605,3.0083348191532235,2.880723974089265,10.0,854.3828792133766,706.0799999999932,1.3144921621342742,2.960598560875731,1.5541374501179494e+30,2.106160044147065e+28,0.0,1.0,0.0,835741927.9228274,0.004412985245983434,4.412985245983434e-12,611045323367.3488,3.2265151556405876,3.226515155640588e-09,1.7761495896400918,1.328761061945199,0.9511935818832102,0.721080837890423,1.5541374501179494e+30,120859801.36266237,88.02607528234697,rock,4
planet_4569,0.10372940206243986,12.34911812079723,3.3436799943055484,1.360049302814354,2.0302475327327647,3.4129717694476245,3.0266363606746314,10.0,829.2835773416066,10001.0,1.7260256342902403,3.3493234735761344,1.756014742481142e+30,4.933898581500755e+26,0.1684960952595093,0.918554846386681,12.421595940290974,86041753.23746413,0.0004543280346352783,4.5432803463527833e-13,474430545369.9875,2.5051453409370623,2.505145340937062e-09,1.6966036807973859,1.3798845547229495,0.9763960826130557,0.8479622053390968,1.756014742481142e+30,107271409.66173556,78.12921315494215,rock,3
planet_0806,0.3948905119630585,87.31927041983502,4.7931322430086984,1.5043371112056358,7.791272097590081,5.198132923036917,4.540076495064902,10.0,479.3868289750534,10002.0,2.7077357619116196,5.176571618109411,2.781625785304609e+30,7.814336939120133e+26,7.407206996988331,0.053237700553994655,4310.694645349688,16845703.922506113,8.895071598596319e-05,8.895071598596319e-14,70876541385.4094,0.3742508554016543,3.7425085540165436e-10,1.405232292747664,1.2290588071918018,1.0774582760531715,1.3723291109844746,2.781625785304609e+30,11978877.368077131,8.72460114208094,rock,5
planet_3795,0.22257893882595386,38.11696178703226,1.2829864517586773,1.0400971681778761,1.093298208867188,1.2971683703173487,2.599633206210354,10.0,590.8157354553952,1293.7199999999923,1.0400971681778761,1.2829864517586773,7.27143226424207e+29,1.4814393139176868e+28,0.0,1.0,0.0,137108438.00027376,0.0007239764977435878,7.239764977435877e-13,122565715738.95497,0.6471862630653525,6.471862630653525e-10,2.163027723836648,1.4244057895922992,1.0125368362269145,1.0058583748294905,2.0806795919991054e+30,27636302.78319734,20.12840697975043,rock,2
planet_1240,0.4138051873102727,97.45200785050557,14.465856942188607,2.0495952254877414,25.37525851492492,19.384800073420386,9.314338223258147,10.0,426.7539737418704,10010.0,4.619211332423136,19.33739601785234,1.9209983624007032e+30,5.389787278972924e+26,25.19232202291515,0.009637040783632205,79535.68107609072,11599623.71690737,6.124973106099632e-05,6.124973106099632e-14,77259500346.96765,0.40795492454305005,4.0795492454305007e-10,1.1997693097380926,1.091776318175078,0.9953542143536835,0.9463736573838163,1.9209983624007032e+30,7522843.428261813,5.479128498369857,rock,7
planet_2647,0.29175766392908425,52.72309368754924,12.789671910624511,1.9801239073578811,18.51563567719171,15.695860202034556,6.764855559401343,10.0,623.0353427944053,10010.0,3.9451000241627443,15.561622493172097,4.51431426329008e+30,1.2665910635738468e+27,17.81273503944606,0.04619029994003889,12374.19899935523,42423656.99195488,0.0002240105062713167,2.2401050627131667e-13,184313851419.43192,0.9732362105679148,9.732362105679148e-10,1.2555290883856083,1.1413802545720568,1.1919134601264156,2.1372521708609,4.51431426329008e+30,34176096.86443513,24.89154906368181,rock,7
planet_1886,0.3506850073244746,71.89485660958653,5.785646866110039,1.585733760741708,8.906963427977628,6.351360195941694,4.780666332439586,10.0,531.9917372356686,10004.0,2.8695457541612024,6.306451298781731,3.2407912780834205e+30,9.101380056950875e+26,8.258280417900005,0.07938454830704927,4176.025455008547,23618442.219491422,0.00012471294494794365,1.2471294494794366e-13,97181790746.93332,0.5131510032174279,5.131510032174278e-10,1.3854978525405957,1.220081137563308,1.1131286598699597,1.6414000152288624,3.2407912780834205e+30,18167337.150933586,13.231855171838008,rock,6
planet_1018,0.18952272430251382,28.514986083905214,2.2021080078854007,1.2099475564292108,1.8775319333869767,2.244244413410435,3.019156142455218,10.0,726.3115834434323,10006.1,1.4775809071984602,2.202932018408075,1.150727710513785e+30,9.244212735174994e+26,0.03740517255134852,0.9804442141562151,3.4784165198577393,44863266.13250782,0.00023689242446104356,2.3689242446104356e-13,194020159667.57544,1.0244886291207147,1.0244886291207146e-09,1.9469101842600696,1.4358252882321936,1.116944969990868,1.6656162528996445,3.2927428547853555e+30,63119508.70993086,45.97196555712372,rock,2
planet_4787,0.32131487553097293,62.01386174692305,17.05647380674783,2.14635089944375,25.765166755085694,22.976375188283107,8.486160913798859,10.0,574.721953511225,10010.0,4.667594284608163,22.95901087729765,6.514358718178016e+29,1.0667044391628363e+27,25.709021621599437,0.0029332095023774482,35480.19613440814,31505938.90676917,0.00016636145550575553,1.6636145550575552e-13,33899043010.09202,0.17899781219341632,1.7899781219341631e-10,1.202806171775646,1.1042609999999853,1.1507626387294547,1.876952570590024,3.801889341331903e+30,24745878.448408738,18.0232180978942,rock,1
planet_4764,0.12818427255891682,15.267770316206605,3.1575302256413718,1.3384095872903936,2.1998309482431244,3.228552932224865,3.29977300005359,10.0,952.2333336218641,1334.5299999999877,1.3384095872903936,3.1575302256413718,1.666613444129166e+30,3.2328148212780773e+28,0.0,1.0,0.0,670040991.5707772,0.0035380311926614134,3.5380311926614135e-12,562370030458.3468,2.9694940079937004,2.9694940079937004e-09,1.9336157719972153,1.3492077282107402,1.2054420964130512,2.2511451269382965,4.7689209703617074e+30,186485577.05771995,135.82343558464672,rock,2
planet_2575,0.35854817822240054,78.11667752752089,2.1696572228601196,1.204928424746635,2.8874979557211304,2.2341688013257603,3.1558151887583015,10.0,464.2173918746309,10009.0,1.9854195206644714,2.2231981463341333,2.0351392628864966e+30,5.7109366058078484e+26,2.408283920274857,0.17005714714406076,561.8588356821158,18046723.229348242,9.529248286896319e-05,9.529248286896319e-14,67718912320.27351,0.35757756187506723,3.5757756187506724e-10,1.6386801619967035,1.38361475338904,1.0077411563327336,0.9948123229596142,2.0351392628864966e+30,10533127.881197168,7.671615354113014,rock,3
planet_3796,0.27940000259161957,51.83999297494673,1.8290938957371357,1.1486767066991939,1.9741722930337047,1.8659305802598691,2.9407598626399554,10.0,572.8933314081763,10008.8,1.5017640127689136,1.8330469741122353,2.848146889005058e+30,7.992622586591915e+26,0.21565614143708106,0.8926863688652543,33.55900782094812,22308276.962192886,0.00011779485246378579,1.177948524637858e-13,199133481399.0275,1.051488606751307,1.051488606751307e-09,1.8812931597028284,1.425255576603658,1.0827892999753486,1.401226579071123,2.848146889005058e+30,24432437.471950162,17.794928967188756,rock,5
planet_0677,0.08741912917755001,10.451527088962226,1.2283921923888115,1.0275101190215534,0.5317858697200006,1.2349595326803657,2.355566226115878,10.0,748.5545072863363,20.090000000000618,1.0275101190215534,1.2283921923888115,7.584652964021011e+29,7.584652964021011e+29,0.0,1.0,0.0,25790769785.66446,0.13618353075759795,1.3618353075759797e-10,802677749105.7089,4.238395784314142,4.238395784314142e-09,2.3912923958155226,1.5554497575793376,0.8159335789172666,0.3998224332131626,7.584652964021011e+29,71214010.93194926,51.86745151635051,rock,4
planet_4726,0.11284962605799437,14.282505927229572,10.914364386358823,1.8941366176805234,8.621692573346852,11.944152494966579,4.6258839913063285,10.0,751.1889393781222,10005.0,2.991754720186417,11.63563807975655,1.4694347206059745e+30,4.126082201430345e+26,6.198832315458353,0.2995901900898152,2033.0894069342355,67186703.07549287,0.00035476732648239014,3.5476732648239014e-13,190842066416.11844,1.0077072781313043,1.0077072781313044e-09,1.269367697476352,1.1702081247591163,0.9398787371843784,0.6757055317838413,1.4694347206059745e+30,72221826.35260561,52.60147585768799,rock,9
planet_4556,0.10848673246304173,12.011526936788345,2.037531223624558,1.183916111115805,1.1504175777771066,2.061244138514934,3.0443879726938405,10.0,1010.7649163501202,91.42999999999951,1.183916111115805,2.037531223624558,7.390176224904157e+29,1.1258756338238506e+29,0.0,1.0,0.0,3381363030.3837996,0.017854680572847163,1.7854680572847162e-11,790363600504.5638,4.173373132849517,4.173373132849516e-09,2.454759286924719,1.5140967090684894,1.1806686286764343,2.0469836844941915,4.31303117245065e+30,236740393.18184182,172.4256323247209,rock,1
planet_1438,0.28161344832418367,58.24412714700127,6.200761108913312,1.6168001256792022,8.334418967932715,6.764546778734872,4.687427667541671,10.0,439.30512056224813,10010.0,2.8065098307625203,6.745237256713653,1.0702113363458421e+30,3.0027154417981243e+26,8.072008842363767,0.034249756698020474,9334.551022083955,11046511.280439895,5.832912011645804e-05,5.832912011645804e-14,40442706015.72076,0.21355045019531604,2.1355045019531605e-10,1.2914143883720401,1.165104592203045,0.8782996236727881,0.492189483272137,1.0702113363458421e+30,8447667.073476134,6.152707264003011,rock,6
planet_2777,0.3650748022712638,75.4481617981046,6.2006472807091235,1.616791815275528,9.87770325292596,6.880258831076048,5.010483163128839,10.0,535.1524992942038,10010.0,2.996853226105142,6.847985137254008,3.64683127668159e+30,1.0231994575495233e+27,9.452968188018907,0.04748844219115466,4895.9861890559605,25039781.5983481,0.00013221807242673274,1.3221807242673274e-13,105094092215.18427,0.5549304909690448,5.549304909690448e-10,1.375473396889603,1.212981531203146,1.1403475491354182,1.8215220649373567,3.64683127668159e+30,18602956.05214873,13.549130409430976,rock,5
planet_0147,0.35976126482958376,84.92100571181687,8.40515956653878,1.7605347584110327,13.619166656026094,9.730352488113777,6.300085200202264,10.0,383.75378990071505,10010.0,3.389657422661192,9.725361309074032,9.771322557276966e+29,2.7415614218502664e+26,13.574834914395078,0.0037663791878794393,35556.8404028803,7031643.665606877,3.712933229096217e-05,3.712933229096217e-14,35269974405.55618,0.18623676936345493,1.8623676936345493e-10,1.2408476622053628,1.1208989603654393,0.8613805595414514,0.4677351412871982,9.771322557276966e+29,4919063.604669131,3.582712020880649,rock,3
planet_3551,0.1142431812941316,13.680703754840382,3.110190660195708,1.3327604543320413,1.9917719524323554,3.173397501571192,3.102393756100243,10.0,878.7135996016091,5422.83000000004,1.3327604543320413,3.110190660195708,4.4675389776382265e+29,1.92746477190112e+27,0.0,1.0,0.0,90606955.39708632,0.0004784337652468992,4.784337652468993e-13,162287917394.83618,0.8569322193093585,8.569322193093584e-10,1.8192641446026476,1.3259023707944444,1.062837689635513,1.2966132494350509,2.607330906367106e+30,135226285.7890606,98.48964733362024,rock,1
planet_0757,0.4055874535866911,93.38196773252486,4.591779537527,1.4863682579789588,7.553676793291333,4.966968266828574,4.499415709281331,10.0,440.01315949421456,10010.0,2.6707447518928586,4.9607068770526075,3.701984365947225e+29,6.0618755087096595e+26,7.4369913133187415,0.016688640374731507,5586.228864873062,12507249.99497427,6.604228871564344e-05,6.604228871564342e-14,11214247982.874926,0.05921482366718868,5.921482366718868e-11,1.3863523874824206,1.216585727538451,1.0207467382315383,1.027524466618258,2.1605403557832494e+30,8502260.135963652,6.192469144911619,rock,1
planet_1325,0.1314106572887713,15.990271848435572,2.900127154936926,1.306918499315545,2.0208400268814803,2.95994286512826,3.2171532671845364,10.0,921.3745157175572,51.440000000000474,1.306918499315545,2.900127154936926,4.373972681732697e+30,4.373972681732697e+30,0.0,1.0,0.0,39701199793.39919,0.2096350596787209,2.096350596787209e-10,1301008486796.316,6.86974180103781,6.86974180103781e-09,1.9625794882890077,1.360045363457168,1.1840598675016236,2.073797973899903,4.373972681732697e+30,163461888.36457956,119.0545436012961,rock,6
planet_3935,0.3900711410464177,92.52320543292015,10.64615909221884,1.8809868559434781,18.267424040497804,13.025600829581,7.535354505014765,10.0,397.1482848159855,10010.0,3.8872193020583197,13.018817394765396,1.3634693277672884e+30,3.8255158265132674e+26,18.224837407279054,0.00285085140312134,51114.22543598548,8790895.734163344,4.641874707693713e-05,4.641874707693713e-14,51250547271.04928,0.2706193160822265,2.706193160822265e-10,1.2235110575990586,1.107075476481493,0.9249294467831348,0.6307523737004714,1.3634693277672884e+30,5642641.9474500185,4.109717368863816,rock,3
planet_4046,0.3571563772601066,79.13221695725696,8.030708010345181,1.738212257859322,12.914105529836482,9.221594449025934,5.8934134916754655,10.0,438.10011681851717,10010.0,3.296243629668944,9.19718887784494,1.7081759389032773e+30,4.792666733064143e+26,12.68301524512222,0.020493617517409964,18796.047491389483,11753055.890922299,6.205990211687466e-05,6.205990211687466e-14,55120359364.66802,0.2910531642634616,2.910531642634616e-10,1.2702186174976167,1.141924079319737,0.970628463530826,0.7830162609705508,1.7081759389032773e+30,8355360.715682662,6.085477578792908,rock,6
planet_1845,0.03697808928672409,2.341515501963148,3.2072558609913244,1.344278164598808,0.9281663006895846,3.23730342039046,3.6508520957299506,10.0,1817.5895579012845,12.609999999999944,1.344278164598808,3.2072558609913244,5.268377766377263e+30,5.268377766377263e+30,0.0,1.0,0.0,1005073150448.4255,5.30710837385743,5.30710837385743e-09,96651951621900.55,510.3532828166748,5.103532828166748e-07,2.987918720185354,1.6588218962629655,1.230361540861854,2.486753263191424,5.268377766377263e+30,2475454817.941393,1802.9532541452243,rock,7
planet_4936,0.08395589677195349,9.189493331709071,5.36725718729255,1.5527531108835453,3.0867863007305667,5.538209891530004,3.3325513854139617,10.0,865.921055035106,10002.5,2.1499859172296154,5.422406702484454,1.4333184395975828e+30,4.026259893204739e+26,1.01706711093131,0.6773989891654391,87.13509129763747,119863877.75245859,0.0006329196925211652,6.329196925211652e-13,383873110336.9492,2.0269730590842805,2.0269730590842805e-09,1.4855404132511327,1.3044264608397387,0.9348880478252476,0.6603529094662268,1.4333184395975828e+30,127521944.64261293,92.8783282174894,rock,5
planet_4545,0.1522443758207005,22.76389401976485,7.202636065665488,1.686045716720513,6.559780495529269,7.7082824760711,4.1377776433432905,10.0,623.7784664996462,10005.0,2.7886964012186626,7.680784568899665,1.2538492598315364e+30,3.520731504244091e+26,6.225256013171525,0.05438169164372651,2211.453921009242,40947238.79158382,0.0002162145449614271,2.1621454496142713e-13,103936759865.02812,0.5488194052196051,5.488194052196052e-10,1.313825211113308,1.2028680299384658,0.908482258213547,0.5847423064388532,1.2538492598315364e+30,34339442.60456691,25.010519012794543,rock,4
planet_0482,0.10874943991269337,12.101011859353576,3.5497686552454093,1.3830177319775492,2.2556739334304257,3.6316876877618554,3.323124512965652,10.0,1002.9158555636126,93.54999999999946,1.3830177319775492,3.5497686552454093,4.1512364310466573e+30,4.2751691384804795e+29,0.0,1.0,0.0,7173960137.636446,0.03788080887762554,3.788080887762554e-11,1513743018696.576,7.993048313755605,7.993048313755606e-09,1.8753233774079328,1.3369949327244008,1.1717380272848679,1.9937584181514445,4.1512364310466573e+30,229472008.69990396,167.1318344500393,rock,5
planet_3032,0.07524367557734463,7.808650203140148,1.8979763241484389,1.160628299280647,0.8128728667484016,1.9135308976119738,2.6445019455603345,10.0,911.7250019105745,21.870000000000555,1.160628299280647,1.8979763241484389,1.4133180173617725e+30,1.4133180173617725e+30,0.0,1.0,0.0,54459636295.725174,0.28756433468879544,2.8756433468879544e-10,1581290927739.6292,8.349722923518096,8.349722923518096e-09,2.2140520465715325,1.488946481642935,0.9320779746617613,0.6518624270938,1.4133180173617725e+30,156720997.00619006,114.1449359112819,rock,5
planet_4438,0.13363393164678244,19.19693588208106,7.708482217908436,1.718395074706217,6.496380269169562,8.244046850912191,4.1175117905485,10.0,629.6533310762461,10010.0,2.740732114966619,8.162356122389294,9.906540556070994e+29,2.7794998326294026e+26,5.560574638931577,0.1525319699785411,2269.3104790257053,37877474.128691755,0.00020000520364041237,2.0000520364041236e-13,97105934624.52527,0.5127504585782038,5.127504585782038e-10,1.2934643228830776,1.1883163702324149,0.863914604599082,0.4677351412871982,9.906540556070994e+29,35651495.23557453,25.966129086361637,rock,7
planet_0644,0.08264696086348328,8.073299024593922,5.061373448999337,1.5274495728534647,2.846576250762568,5.209670697826605,3.5482620080603082,10.0,1137.0769614609446,1078.92999999999,1.5274495728534647,5.061373448999337,3.873835004656277e+30,3.6748357847037665e+28,0.0,1.0,0.0,1514428909.2782793,0.007996670035864175,7.996670035864175e-12,1837590571863.7556,9.703067191983486,9.703067191983486e-09,1.7292943302378996,1.2931224636824872,1.155498963489334,1.9027148353592824,3.873835004656277e+30,379167555.9187762,276.1599096276593,rock,4
planet_1130,0.41054595067891037,87.8615934284629,9.441864529946848,1.8188124085945039,16.670593374841744,11.330771347525982,6.552108417871628,10.0,527.2023900328971,10010.0,3.6927365678270254,11.317235910696205,7.857722198067356e+29,1.2866757132973903e+27,16.57093123751972,0.0071657514832437295,14279.779549539724,24871701.475539003,0.0001313305555063562,1.3133055550635617e-13,26374026188.21499,0.13926331150460214,1.3926331150460214e-10,1.2943207132548296,1.1556697975113936,1.195836108735824,2.1696691532859913,4.585898868083021e+30,17521900.495079074,12.761762924311052,rock,1
planet_2255,0.32388165346516573,63.58042392645182,1.1277241478038507,1.0032023496542577,1.220577714750206,1.1416589829279127,2.720162314345748,10.0,557.9045178514423,57.17000000000055,1.0032023496542577,1.1277241478038507,3.354095640943451e+30,3.354095640943451e+30,0.0,1.0,0.0,6435031226.699799,0.03397902739120579,3.397902739120579e-11,340291903783.58307,1.796850320118478,1.796850320118478e-09,2.3210172747597797,1.4412546590235589,1.1212636173924475,1.6934512370832946,3.354095640943451e+30,21974107.314845733,16.00444815356572,rock,6
planet_0061,0.1729396363582991,23.840631375101893,5.211537010078814,1.5400051232047198,4.914480987434454,5.480894529681339,3.9056843707731073,10.0,826.7754136940099,10005.0,2.60316436679165,5.408050596296121,8.466748737591907e+29,1.387496999428218e+27,3.6337231451180534,0.2704358634305413,236.53156236316468,157341467.32206175,0.0008308133775211994,8.308133775211995e-13,105651209491.124,0.5578722487496015,5.578722487496015e-10,1.5591982252626753,1.3609596136458686,1.214057018843085,2.3286262185529387,4.941337002422415e+30,105979518.26475051,77.18828715568137,rock,1
planet_1544,0.09967255778478466,13.267450399739978,7.922115488924857,1.7315987421433163,5.497959067441148,8.383009944280944,3.8575213730660893,10.0,632.5531627184115,10003.0,2.723005641146302,8.36579888853431,5.142896131183751e+29,1.4445499345301791e+26,5.303538915064541,0.03734272683609599,2258.398447589099,37205944.03456097,0.0001964593095089567,1.964593095089567e-13,74524843548.2892,0.39351506015166987,3.9351506015166984e-10,1.269360026933936,1.1829804230289926,0.7504714027811785,0.2650329188012294,5.142896131183751e+29,36312809.727162376,26.447785671640478,rock,3
planet_0339,0.06782616585588996,5.845794179399339,10.487230229801092,1.8730818642817404,5.861354725307696,11.140196673958744,4.356483887983501,10.0,1325.602361318188,188.55999999999344,1.8730818642817404,10.487230229801092,5.0230284017045674e+30,5.0230284017045674e+30,0.0,1.0,0.0,112115063123.21555,0.5920034676792452,5.920034676792451e-10,2296337410113.9863,12.125397532488737,1.2125397532488738e-08,1.478591827879206,1.198233922991667,1.218118913231754,2.367053631996121,5.0230284017045674e+30,700365595.9271206,510.09875886898806,rock,8
planet_0706,0.09580951216760404,9.690391503513975,0.7261875202865475,0.8868810858938679,0.2982758719335163,0.7283600425542917,3.4192931367794333,10.0,1151.1732298829265,10.529999999999989,0.8868810858938679,0.7261875202865475,5.680065448624718e+30,5.680065448624718e+30,0.0,1.0,0.0,340497367248.6769,1.797935233067983,1.797935233067983e-09,145695521359508.16,769.3190501562872,7.693190501562872e-07,5.492161959090482,2.264351347039395,1.249508840840749,2.6862131541318326,5.680065448624718e+30,398322147.49287266,290.1108139059524,rock,3
planet_3262,0.25876212615877936,53.74105046447873,3.444434172864748,1.3714018887860764,3.9855772626357853,3.5874133017354897,3.4285937617996023,10.0,427.3516068559549,10005.0,2.1841515158247558,3.573807795917392,6.930088987140063e+29,1.945926309157549e+26,3.6200498303360447,0.09515728572103413,2719.4701275150637,9009509.822622085,4.7573099532760824e-05,4.757309953276082e-14,27091358269.486134,0.14305105480831307,1.4305105480831305e-10,1.3911825507107527,1.237762593912795,0.8003516369372201,0.3721373613040857,6.930088987140063e+29,7565072.4748676475,5.509885269386488,rock,6
planet_4651,0.14102663974029256,21.864710074182412,5.147686037366068,1.5346986409875103,4.2102690692295575,5.373943519150737,3.4921540920371577,10.0,567.2402532693443,10006.0,2.4114183090743015,5.358193709540913,6.246253064507614e+29,1.753632358990007e+26,3.9287058957949004,0.06961011625159547,1582.254832733393,25195977.57275144,0.00013304283723449716,1.3304283723449717e-13,56473274644.07075,0.29819699056628785,2.9819699056628784e-10,1.3458914833725102,1.2296049580362298,0.7827154860496569,0.3431081009634746,6.246253064507614e+29,23482260.252803605,17.102884379317995,rock,4
planet_0445,0.2662104243666547,52.64796156247768,3.3220032251369687,1.3575747387562014,3.894430010757457,3.4566188260564013,3.4190572754899344,10.0,471.48324333108195,10006.0,2.0669121833299933,3.409215566641066,1.250983555678902e+30,3.512129945980411e+26,2.558135142801298,0.35213793268809845,1262.6111876883717,13081213.343342066,6.907299915801366e-05,6.907299915801365e-14,50018654478.06432,0.264114527297024,2.6411452729702403e-10,1.4474411261145763,1.2592660317930486,0.90803782598268,0.5835467463973705,1.250983555678902e+30,11208223.370375384,8.163309082574933,rock,8
planet_2933,0.2915529499480559,66.63906471943932,3.372292879977285,1.3632980522501081,4.221100966414255,3.520914224326968,3.521966410971006,10.0,365.6811194792606,10007.0,2.168259375278037,3.5087957832935524,4.959674804906962e+29,1.3922062541647981e+26,3.8903062972829376,0.081539035233747,5172.885748244016,4997452.988384401,2.6388153529701368e-05,2.638815352970137e-14,16126037320.114773,0.08515064566249214,8.515064566249213e-11,1.3517410474371683,1.2057580497453326,0.7445351727372425,0.2532826947969888,4.959674804906962e+29,4055849.94745845,2.9540057883892574,rock,7
planet_3625,0.3063519983097536,60.82428535518577,5.941837275860742,1.597605494069235,8.396968643943778,6.486507256255669,4.646182976126572,10.0,517.645135541682,10004.0,2.7976845449117036,6.428387806532928,2.3236165287444644e+30,6.52560295312298e+26,7.568780000760432,0.1067058068458251,4501.873936183453,20467949.47411473,0.00010807733347697175,1.0807733347697175e-13,79975759252.2976,0.4222976421607775,4.222976421607775e-10,1.355425016711053,1.20399175933256,1.0368043628239219,1.122872564675643,2.3236165287444644e+30,16285469.243328642,11.861230330173811,rock,7
planet_0936,0.2375938551116357,45.89926140612776,5.10500871865511,1.5311253641693385,5.9563182243979425,5.428337791831873,4.006950857240467,10.0,463.95711833645095,10008.0,2.4513999612312487,5.369565438080071,9.148332711486283e+29,2.5675785565939396e+26,4.926967041853476,0.1817725612310519,4216.938648705957,11881225.238838809,6.273667735387713e-05,6.273667735387714e-14,40362766805.61522,0.21312834554436466,2.1312834554436465e-10,1.3261555454942477,1.1908520115754067,0.8493422649436744,0.43585523333068715,9.148332711486283e+29,10509525.235075215,7.654424788838467,rock,9
planet_0762,0.1881683551371529,34.60855149702053,15.983320355356822,2.107650012584016,17.896119950426115,19.467192470935817,7.349979463294918,10.0,453.23886337142426,10010.0,4.084536070106983,19.456796241250736,4.884645110450618e+29,1.3704956023857814e+26,17.852249891632873,0.0029841019819850396,55922.34804870779,11763013.764680708,6.21124828819518e-05,6.21124828819518e-14,48308329389.96311,0.2550834626496094,2.5508346264960945e-10,1.1623946059624204,1.0843937060095148,0.7420540770442757,0.24897872070624175,4.884645110450618e+29,9571506.420334281,6.971235557417539,rock,4
planet_1330,0.06458219890489586,7.0311123136851865,0.5627973796349024,0.825791318683112,0.164327885080472,0.5637237349262033,2.240382866891732,10.0,753.6904442309321,11.259999999999973,0.825791318683112,0.5627973796349024,4.4469914251933474e+29,4.4469914251933474e+29,0.0,1.0,0.0,54863262250.48847,0.2896956090975037,2.896956090975037e-10,5305046707819.108,28.012346956249036,2.8012346956249035e-08,4.026958622465385,2.001087844598342,0.7269193929565952,0.22426328473037363,4.4469914251933474e+29,73188654.66484423,53.3056479714816,rock,6
planet_2060,0.36218727498268566,87.61017135047892,6.145475485925535,1.6127508209642591,9.729939178052021,6.807877861129505,5.221375370540265,10.0,370.7183682537469,10010.0,2.925787158497668,6.804173619214239,8.022947430240145e+29,2.2510159740759494e+26,9.680795496290875,0.005592132597842491,22302.147288697426,5593446.237864394,2.9535188910824183e-05,2.9535188910824186e-14,24696144204.472836,0.13040355684665553,1.3040355684665554e-10,1.2753295490995271,1.1446183470856373,0.8258032821055894,0.41286045048780456,8.022947430240145e+29,4283987.031268317,3.120165354164834,rock,3
planet_0088,0.08912328244796158,9.154879902897425,9.090634435562825,1.7996088013451779,5.977344123051558,9.66855738202092,4.213155608894893,10.0,1069.2318896936454,10001.0,2.405610255835871,9.188647481033533,3.437008441963147e+30,9.657009514879024e+26,1.0666754348016794,0.8304046481085435,108.00949226416883,171854803.06203216,0.0009074484419479392,9.074484419479392e-13,852777407938.3896,4.502938040566528,4.502938040566529e-09,1.431996122539017,1.24372759059061,1.1268182675537484,1.7299376310797416,3.437008441963147e+30,296455382.69372463,215.9179771986341,rock,7
planet_0068,0.13773658414040418,18.06438611082,4.801815242894645,1.505099665125129,3.8155766955206367,4.992300289303728,3.5634020171542744,10.0,806.3318363771544,10002.0,2.3395278863785727,4.90977081680582,2.6710490777161004e+30,7.503697148793233e+26,2.198790492249664,0.4332595867954306,180.02155338327208,113569125.28427571,0.0005996813819361613,5.996813819361614e-13,361284987115.9924,1.9077005286797237,1.907700528679724e-09,1.5435368326703385,1.3461189631631436,1.0682976387839769,1.336331891905632,2.6710490777161004e+30,95879764.23876753,69.83231190004919,rock,4
planet_2810,0.08570771709080305,9.195393220280781,5.351662113562003,1.5514885193680819,3.1207392908686087,5.524053419059152,3.4100919463788175,10.0,934.4875557770022,10001.0,2.3146163723943936,5.433777051854837,3.2609265751578364e+29,5.347254848674687e+26,1.5111944695044885,0.5236712312374008,77.72811839895073,200070810.43220553,0.001056438004473074,1.056438004473074e-12,120278414822.57445,0.6351085811160945,6.351085811160944e-10,1.539032347837303,1.3560061229853362,0.9933648104765196,0.933457246317391,1.9031316090044823e+30,172968021.44974446,125.97816565895445,rock,1
